date,district,population,pop_density,pm25,pm10,no2,o3,so2,aq_score,density_factor,ems_factor,risk_score,risk_level
2025-11-30,Marzahn-Hellersdorf,265225,4295.8,11.16260814666748,13.571648597717283,15.550860404968262,22.959096908569336,1.9121211767196653,0.5095,0.2945,0.9468,0.5436,Medium
2025-11-30,Mitte,386181,9784.2,10.434175491333008,12.846991539001465,16.3338680267334,22.407426834106445,1.8518171310424805,0.4968,0.6707,0.921,0.6637,High
2025-11-30,Neukölln,328826,7318.6,10.230148315429688,12.600560188293455,14.929104804992676,24.249467849731445,1.7115583419799805,0.4806,0.5017,0.8827,0.5885,High
2025-11-30,Pankow,415257,4031.2,10.790584564208984,13.306599617004396,17.12774085998535,21.28765296936035,1.9747772216796875,0.5125,0.2763,0.6936,0.4751,Medium
2025-11-30,Reinickendorf,268568,3001.1,10.434175491333008,12.846991539001465,16.3338680267334,22.407426834106445,1.8518171310424805,0.4968,0.2057,0.9599,0.5107,Medium
2025-11-30,Spandau,243977,2654.5,9.676005363464355,11.94143772125244,14.168815612792969,24.46421813964844,1.5727869272232056,0.4582,0.182,1.0,0.497,Medium
2025-11-30,Steglitz-Zehlendorf,308080,3006.0,9.20000457763672,11.350597381591797,12.610061645507812,25.52831268310547,1.413554072380066,0.4314,0.2061,0.8358,0.4536,Medium
2025-11-30,Tempelhof-Schöneberg,359199,6765.9,9.791698455810549,12.068345069885254,14.203483581542969,24.658706665039062,1.5977044105529783,0.4621,0.4638,0.7906,0.5448,Medium
2025-11-30,Treptow-Köpenick,275469,1635.6,10.61485767364502,13.07091999053955,15.628907203674316,23.97197532653809,1.8156561851501465,0.4978,0.1121,0.8952,0.4622,Medium
2025-12-01,Charlottenburg-Wilmersdorf,344207,5316.8,9.558075904846191,12.915855407714844,20.958606719970703,37.23411560058594,2.258829116821289,0.553,0.3645,0.8757,0.5677,High
2025-12-01,Friedrichshain-Kreuzberg,294099,14588.2,9.646620750427246,13.0734281539917,21.791677474975582,35.00904083251953,2.3108620643615723,0.5595,1.0,0.6407,0.734,High
2025-12-01,Lichtenberg,298187,5702.6,9.8524751663208,13.507884979248049,21.066133499145508,35.36661148071289,2.292968273162842,0.5592,0.3909,0.9275,0.5924,High
2025-12-01,Marzahn-Hellersdorf,265225,4295.8,9.098706245422363,12.565963745117188,17.533058166503906,37.24489212036133,2.0346381664276123,0.5066,0.2945,0.9549,0.5444,Medium
2025-12-01,Mitte,386181,9784.2,9.558075904846191,12.915855407714844,20.958606719970703,37.23411560058594,2.258829116821289,0.553,0.6707,0.8984,0.6805,High
2025-12-01,Neukölln,328826,7318.6,9.108649253845217,12.591002464294434,17.5933895111084,37.0297966003418,2.0671966075897217,0.5071,0.5017,0.8749,0.5972,High
2025-12-01,Pankow,415257,4031.2,9.646620750427246,13.0734281539917,21.791677474975582,35.00904083251953,2.3108620643615723,0.5595,0.2763,0.7141,0.499,Medium
2025-12-01,Reinickendorf,268568,3001.1,9.558075904846191,12.915855407714844,20.958606719970703,37.23411560058594,2.258829116821289,0.553,0.2057,0.9582,0.5327,Medium
2025-12-01,Spandau,243977,2654.5,8.932458877563477,12.017359733581545,17.19173240661621,39.68046951293945,1.9300576448440552,0.5022,0.182,1.0,0.5146,Medium
2025-12-01,Steglitz-Zehlendorf,308080,3006.0,8.180768013000488,11.36820125579834,14.484129905700684,39.78962326049805,1.702391505241394,0.4553,0.2061,0.8704,0.4719,Medium
2025-12-01,Tempelhof-Schöneberg,359199,6765.9,8.89186954498291,12.316454887390137,16.674654006958008,37.8106803894043,1.9949513673782349,0.4934,0.4638,0.8092,0.562,High
2025-12-01,Treptow-Köpenick,275469,1635.6,9.21410083770752,12.842299461364746,18.17601776123047,37.440696716308594,2.06473159790039,0.517,0.1121,0.9229,0.4768,Medium
2025-12-02,Charlottenburg-Wilmersdorf,344207,5316.8,13.43740463256836,16.263586044311523,23.855417251586918,18.216066360473636,2.389039993286133,0.6457,0.3645,0.9474,0.6227,High
2025-12-02,Friedrichshain-Kreuzberg,294099,14588.2,13.301345825195312,16.001863479614258,22.287500381469727,18.92708969116211,2.215487480163574,0.6272,1.0,0.6837,0.7718,High
2025-12-02,Lichtenberg,298187,5702.6,13.022547721862791,15.77221965789795,18.133033752441406,21.277570724487305,1.9163994789123533,0.5827,0.3909,0.9661,0.6114,High
