date,district,code_02_allergy_insect,code_06_breathing,code_09_cardiac_arrest,code_10_chest_pain,code_12_seizure,code_13_blood_sugar,code_17_falls,code_18_headache,code_19_heart_problems,code_20_heat_cold_exposure,code_28_stroke_tia,code_31_loss_of_consciousness,day_of_week,is_weekend,month,day_of_year,year,week_of_year,is_public_holiday,covid_flag,doy_sin,doy_cos
2022-11-26,Pankow,0.0,9.0,3.0,5.0,5.0,0.0,8.0,4.0,9.0,0.0,8.0,16.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-26,Reinickendorf,0.0,12.0,2.0,9.0,0.0,1.0,10.0,1.0,7.0,0.0,2.0,9.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-26,Spandau,1.0,17.0,1.0,3.0,1.0,0.0,10.0,1.0,3.0,0.0,3.0,10.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-26,Steglitz-Zehlendorf,0.0,10.0,0.0,4.0,4.0,1.0,16.0,0.0,4.0,0.0,7.0,10.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-26,Tempelhof-Schöneberg,0.0,14.0,3.0,8.0,3.0,0.0,14.0,0.0,5.0,0.0,1.0,15.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-26,Treptow-Köpenick,1.0,9.0,1.0,3.0,2.0,0.0,12.0,2.0,3.0,0.0,1.0,9.0,5,True,11,330,2022,47,0,0,-0.5699010576127624,0.821713322596059
2022-11-27,Charlottenburg-Wilmersdorf,0.0,12.0,1.0,6.0,4.0,1.0,8.0,1.0,4.0,0.0,4.0,11.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Friedrichshain-Kreuzberg,1.0,13.0,0.0,12.0,3.0,1.0,11.0,0.0,7.0,0.0,0.0,10.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Lichtenberg,0.0,12.0,1.0,8.0,1.0,2.0,17.0,2.0,3.0,0.0,3.0,12.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Marzahn-Hellersdorf,0.0,15.0,2.0,7.0,6.0,1.0,12.0,0.0,9.0,0.0,3.0,5.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Mitte,1.0,18.0,0.0,14.0,4.0,1.0,16.0,2.0,5.0,0.0,1.0,10.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Neukölln,1.0,21.0,1.0,5.0,0.0,0.0,15.0,1.0,7.0,0.0,1.0,6.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Pankow,1.0,12.0,0.0,9.0,6.0,1.0,13.0,0.0,6.0,0.0,5.0,10.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Reinickendorf,0.0,25.0,0.0,6.0,1.0,1.0,9.0,1.0,3.0,0.0,7.0,15.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Spandau,0.0,14.0,3.0,6.0,0.0,1.0,10.0,0.0,5.0,0.0,3.0,8.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Steglitz-Zehlendorf,1.0,9.0,2.0,4.0,1.0,2.0,12.0,0.0,6.0,0.0,5.0,6.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Tempelhof-Schöneberg,0.0,9.0,1.0,6.0,3.0,2.0,19.0,0.0,5.0,0.0,2.0,9.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-27,Treptow-Köpenick,0.0,6.0,0.0,13.0,6.0,0.0,15.0,1.0,8.0,0.0,4.0,12.0,6,True,11,331,2022,47,0,0,-0.5556819724760489,0.8313949395234058
2022-11-28,Charlottenburg-Wilmersdorf,1.0,20.0,3.0,6.0,1.0,1.0,15.0,4.0,6.0,0.0,7.0,9.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Friedrichshain-Kreuzberg,1.0,17.0,2.0,10.0,3.0,0.0,10.0,0.0,3.0,2.0,4.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Lichtenberg,1.0,13.0,3.0,8.0,1.0,0.0,18.0,0.0,7.0,0.0,4.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Marzahn-Hellersdorf,0.0,24.0,1.0,5.0,2.0,2.0,13.0,1.0,9.0,0.0,5.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Mitte,0.0,20.0,1.0,3.0,8.0,0.0,12.0,2.0,7.0,1.0,2.0,22.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Neukölln,2.0,18.0,1.0,7.0,3.0,0.0,7.0,1.0,9.0,0.0,3.0,13.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Pankow,1.0,13.0,3.0,6.0,5.0,2.0,13.0,0.0,9.0,0.0,6.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Reinickendorf,2.0,12.0,0.0,8.0,1.0,0.0,8.0,1.0,9.0,0.0,4.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Spandau,1.0,11.0,1.0,3.0,3.0,1.0,11.0,0.0,3.0,0.0,5.0,9.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Steglitz-Zehlendorf,0.0,13.0,0.0,1.0,3.0,1.0,19.0,1.0,5.0,0.0,4.0,6.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Tempelhof-Schöneberg,3.0,15.0,1.0,6.0,2.0,1.0,15.0,0.0,5.0,1.0,4.0,8.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-28,Treptow-Köpenick,1.0,12.0,0.0,2.0,3.0,2.0,13.0,1.0,3.0,0.0,4.0,11.0,0,False,11,332,2022,48,0,0,-0.5412984521036173,0.8408305333122887
2022-11-29,Charlottenburg-Wilmersdorf,0.0,17.0,0.0,9.0,4.0,2.0,22.0,1.0,9.0,0.0,4.0,14.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Friedrichshain-Kreuzberg,1.0,9.0,1.0,3.0,6.0,0.0,11.0,0.0,1.0,0.0,2.0,6.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Lichtenberg,0.0,9.0,2.0,5.0,5.0,1.0,16.0,0.0,8.0,0.0,0.0,13.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Marzahn-Hellersdorf,0.0,18.0,1.0,10.0,1.0,0.0,10.0,1.0,4.0,0.0,4.0,6.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Mitte,3.0,14.0,4.0,5.0,5.0,1.0,17.0,3.0,8.0,0.0,0.0,13.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Neukölln,0.0,12.0,2.0,8.0,4.0,1.0,15.0,1.0,10.0,0.0,3.0,15.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Pankow,2.0,8.0,1.0,5.0,0.0,2.0,14.0,1.0,10.0,0.0,1.0,13.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Reinickendorf,0.0,11.0,1.0,3.0,1.0,0.0,12.0,0.0,5.0,1.0,3.0,4.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Spandau,1.0,18.0,2.0,4.0,3.0,0.0,11.0,1.0,2.0,0.0,3.0,8.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Steglitz-Zehlendorf,2.0,12.0,1.0,8.0,1.0,0.0,15.0,0.0,5.0,0.0,4.0,12.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Tempelhof-Schöneberg,1.0,17.0,0.0,5.0,1.0,0.0,15.0,0.0,6.0,0.0,2.0,10.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-29,Treptow-Köpenick,0.0,8.0,3.0,7.0,1.0,0.0,17.0,0.0,6.0,0.0,4.0,8.0,1,False,11,333,2022,48,0,0,-0.5267547528105542,0.8500173118187018
2022-11-30,Charlottenburg-Wilmersdorf,0.0,11.0,1.0,3.0,3.0,1.0,19.0,0.0,9.0,0.0,4.0,14.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Friedrichshain-Kreuzberg,0.0,9.0,0.0,5.0,3.0,1.0,7.0,0.0,3.0,0.0,4.0,10.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Lichtenberg,1.0,16.0,1.0,7.0,3.0,2.0,11.0,0.0,8.0,0.0,2.0,7.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Marzahn-Hellersdorf,0.0,10.0,2.0,5.0,3.0,1.0,20.0,1.0,6.0,0.0,4.0,6.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Mitte,1.0,24.0,5.0,6.0,7.0,1.0,13.0,2.0,9.0,1.0,5.0,19.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Neukölln,0.0,16.0,2.0,9.0,3.0,1.0,16.0,1.0,4.0,0.0,8.0,15.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Pankow,0.0,19.0,4.0,4.0,3.0,4.0,17.0,0.0,9.0,0.0,5.0,13.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Reinickendorf,0.0,12.0,4.0,5.0,0.0,0.0,16.0,1.0,6.0,0.0,7.0,9.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Spandau,0.0,13.0,1.0,5.0,0.0,2.0,16.0,0.0,4.0,0.0,6.0,18.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Steglitz-Zehlendorf,1.0,10.0,0.0,4.0,2.0,0.0,16.0,0.0,6.0,0.0,2.0,11.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Tempelhof-Schöneberg,1.0,15.0,0.0,6.0,1.0,1.0,17.0,4.0,2.0,0.0,2.0,13.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-11-30,Treptow-Köpenick,0.0,9.0,1.0,7.0,1.0,0.0,16.0,0.0,2.0,0.0,5.0,10.0,2,False,11,334,2022,48,0,0,-0.5120551783114646,0.8589525565270845
2022-12-01,Charlottenburg-Wilmersdorf,2.0,14.0,3.0,4.0,2.0,2.0,21.0,3.0,6.0,0.0,7.0,12.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Friedrichshain-Kreuzberg,1.0,11.0,4.0,2.0,4.0,1.0,8.0,0.0,5.0,2.0,3.0,10.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Lichtenberg,0.0,8.0,4.0,4.0,6.0,2.0,14.0,0.0,9.0,0.0,2.0,10.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Marzahn-Hellersdorf,1.0,12.0,1.0,4.0,5.0,1.0,7.0,1.0,8.0,2.0,4.0,9.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Mitte,1.0,18.0,0.0,11.0,3.0,1.0,28.0,0.0,11.0,0.0,3.0,21.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Neukölln,1.0,22.0,1.0,9.0,2.0,2.0,18.0,2.0,7.0,1.0,4.0,15.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Pankow,0.0,20.0,0.0,6.0,1.0,0.0,17.0,1.0,6.0,0.0,3.0,14.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Reinickendorf,0.0,11.0,2.0,4.0,3.0,2.0,14.0,1.0,2.0,0.0,2.0,19.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Spandau,0.0,10.0,0.0,6.0,6.0,1.0,8.0,1.0,3.0,0.0,8.0,11.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Steglitz-Zehlendorf,0.0,15.0,1.0,6.0,2.0,1.0,20.0,0.0,2.0,0.0,4.0,4.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Tempelhof-Schöneberg,1.0,17.0,2.0,4.0,3.0,1.0,11.0,3.0,5.0,0.0,2.0,8.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-01,Treptow-Köpenick,0.0,11.0,3.0,3.0,6.0,0.0,12.0,1.0,6.0,0.0,6.0,8.0,3,False,12,335,2022,48,0,0,-0.4972040784469378,0.8676336233547726
2022-12-02,Charlottenburg-Wilmersdorf,1.0,20.0,1.0,6.0,5.0,0.0,15.0,3.0,10.0,2.0,2.0,19.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Friedrichshain-Kreuzberg,1.0,11.0,2.0,5.0,2.0,0.0,15.0,0.0,3.0,1.0,1.0,11.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Lichtenberg,1.0,15.0,1.0,4.0,1.0,4.0,14.0,1.0,7.0,1.0,1.0,15.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Marzahn-Hellersdorf,1.0,17.0,1.0,3.0,2.0,1.0,8.0,2.0,3.0,0.0,2.0,10.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Mitte,1.0,19.0,2.0,10.0,7.0,1.0,28.0,2.0,9.0,1.0,2.0,27.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Neukölln,0.0,22.0,1.0,9.0,4.0,1.0,17.0,2.0,6.0,0.0,4.0,12.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Pankow,0.0,17.0,2.0,8.0,3.0,0.0,17.0,0.0,5.0,1.0,4.0,11.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Reinickendorf,1.0,20.0,0.0,9.0,3.0,1.0,9.0,0.0,7.0,0.0,4.0,11.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Spandau,0.0,19.0,1.0,7.0,2.0,0.0,10.0,0.0,2.0,2.0,3.0,11.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Steglitz-Zehlendorf,0.0,13.0,2.0,6.0,3.0,1.0,12.0,0.0,2.0,0.0,6.0,11.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Tempelhof-Schöneberg,1.0,18.0,0.0,4.0,2.0,1.0,19.0,1.0,7.0,0.0,5.0,18.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-02,Treptow-Köpenick,0.0,10.0,2.0,7.0,3.0,0.0,18.0,0.0,12.0,1.0,3.0,7.0,4,False,12,336,2022,48,0,0,-0.4822058478963526,0.8760579434344281
2022-12-03,Charlottenburg-Wilmersdorf,1.0,23.0,0.0,7.0,0.0,1.0,19.0,1.0,4.0,1.0,10.0,22.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Friedrichshain-Kreuzberg,3.0,17.0,1.0,3.0,4.0,1.0,8.0,2.0,7.0,0.0,2.0,20.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Lichtenberg,2.0,15.0,2.0,10.0,2.0,0.0,19.0,2.0,1.0,0.0,6.0,5.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Marzahn-Hellersdorf,0.0,19.0,1.0,7.0,1.0,3.0,11.0,1.0,4.0,0.0,2.0,10.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Mitte,0.0,23.0,1.0,12.0,6.0,2.0,10.0,0.0,6.0,1.0,2.0,25.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Neukölln,1.0,25.0,1.0,10.0,1.0,0.0,17.0,1.0,9.0,0.0,0.0,9.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Pankow,0.0,10.0,4.0,8.0,5.0,0.0,18.0,0.0,4.0,0.0,2.0,15.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Reinickendorf,1.0,12.0,3.0,4.0,4.0,1.0,13.0,1.0,4.0,0.0,4.0,9.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Spandau,0.0,13.0,2.0,7.0,3.0,1.0,12.0,0.0,6.0,0.0,2.0,8.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Steglitz-Zehlendorf,1.0,10.0,0.0,2.0,5.0,0.0,20.0,1.0,3.0,0.0,4.0,8.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Tempelhof-Schöneberg,2.0,10.0,2.0,5.0,3.0,2.0,23.0,0.0,5.0,0.0,5.0,12.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-03,Treptow-Köpenick,0.0,12.0,0.0,6.0,2.0,1.0,10.0,1.0,4.0,0.0,0.0,16.0,5,True,12,337,2022,48,0,0,-0.46706492487743034,0.8842230238742036
2022-12-04,Charlottenburg-Wilmersdorf,0.0,12.0,2.0,12.0,3.0,0.0,22.0,1.0,6.0,0.0,2.0,15.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Friedrichshain-Kreuzberg,0.0,9.0,1.0,6.0,4.0,0.0,6.0,1.0,4.0,2.0,1.0,10.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Lichtenberg,1.0,19.0,0.0,8.0,2.0,0.0,18.0,3.0,6.0,0.0,1.0,6.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Marzahn-Hellersdorf,0.0,10.0,4.0,4.0,1.0,2.0,7.0,1.0,4.0,0.0,2.0,5.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Mitte,0.0,20.0,1.0,13.0,5.0,2.0,12.0,1.0,7.0,1.0,2.0,19.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Neukölln,0.0,25.0,1.0,10.0,2.0,0.0,10.0,0.0,3.0,1.0,3.0,12.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Pankow,1.0,16.0,0.0,7.0,2.0,2.0,17.0,4.0,7.0,0.0,0.0,10.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Reinickendorf,0.0,12.0,0.0,6.0,2.0,0.0,15.0,0.0,4.0,1.0,3.0,7.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Spandau,1.0,24.0,2.0,5.0,4.0,1.0,11.0,1.0,7.0,0.0,0.0,10.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Steglitz-Zehlendorf,1.0,17.0,1.0,5.0,2.0,1.0,10.0,1.0,4.0,0.0,3.0,6.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Tempelhof-Schöneberg,1.0,20.0,0.0,4.0,3.0,3.0,14.0,0.0,4.0,0.0,6.0,9.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-04,Treptow-Köpenick,0.0,20.0,1.0,6.0,4.0,1.0,10.0,4.0,8.0,1.0,7.0,7.0,6,True,12,338,2022,48,0,0,-0.451785789832884,0.8921264484954345
2022-12-05,Charlottenburg-Wilmersdorf,0.0,17.0,0.0,4.0,3.0,2.0,14.0,0.0,8.0,0.0,3.0,15.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Friedrichshain-Kreuzberg,3.0,10.0,1.0,5.0,2.0,0.0,10.0,2.0,9.0,2.0,1.0,7.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Lichtenberg,1.0,19.0,0.0,8.0,3.0,0.0,14.0,2.0,2.0,0.0,2.0,10.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Marzahn-Hellersdorf,1.0,18.0,1.0,6.0,3.0,1.0,18.0,1.0,12.0,0.0,3.0,11.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Mitte,0.0,22.0,1.0,11.0,4.0,1.0,10.0,3.0,6.0,1.0,0.0,16.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Neukölln,0.0,20.0,3.0,6.0,2.0,0.0,11.0,1.0,10.0,1.0,6.0,11.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Pankow,0.0,12.0,3.0,10.0,5.0,0.0,16.0,3.0,11.0,1.0,2.0,13.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Reinickendorf,0.0,15.0,0.0,6.0,5.0,0.0,18.0,0.0,4.0,0.0,2.0,10.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Spandau,3.0,12.0,1.0,6.0,3.0,2.0,10.0,1.0,7.0,0.0,2.0,14.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Steglitz-Zehlendorf,0.0,12.0,2.0,3.0,4.0,0.0,11.0,0.0,8.0,0.0,5.0,7.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Tempelhof-Schöneberg,2.0,18.0,3.0,10.0,0.0,0.0,13.0,0.0,5.0,0.0,5.0,8.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-05,Treptow-Köpenick,0.0,14.0,1.0,4.0,1.0,1.0,12.0,0.0,10.0,0.0,2.0,11.0,0,False,12,339,2022,49,0,0,-0.4363729641045924,0.8997658785476209
2022-12-06,Charlottenburg-Wilmersdorf,2.0,23.0,2.0,6.0,4.0,1.0,19.0,0.0,3.0,0.0,4.0,17.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Friedrichshain-Kreuzberg,0.0,6.0,3.0,7.0,1.0,0.0,8.0,1.0,2.0,0.0,5.0,15.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Lichtenberg,0.0,22.0,0.0,9.0,6.0,1.0,16.0,2.0,5.0,0.0,4.0,14.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Marzahn-Hellersdorf,1.0,18.0,1.0,7.0,2.0,1.0,16.0,2.0,3.0,0.0,4.0,16.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Mitte,1.0,28.0,1.0,8.0,2.0,0.0,15.0,1.0,10.0,0.0,2.0,18.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Neukölln,2.0,19.0,1.0,10.0,3.0,1.0,11.0,1.0,7.0,0.0,3.0,7.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Pankow,0.0,17.0,2.0,5.0,5.0,0.0,18.0,2.0,5.0,0.0,1.0,8.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Reinickendorf,0.0,18.0,2.0,5.0,2.0,3.0,10.0,0.0,11.0,0.0,5.0,8.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Spandau,1.0,12.0,1.0,4.0,5.0,1.0,18.0,1.0,3.0,0.0,1.0,7.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Steglitz-Zehlendorf,0.0,10.0,1.0,2.0,0.0,0.0,13.0,0.0,9.0,0.0,7.0,9.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Tempelhof-Schöneberg,1.0,15.0,1.0,6.0,1.0,0.0,15.0,0.0,6.0,1.0,3.0,13.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-06,Treptow-Köpenick,0.0,12.0,1.0,4.0,2.0,0.0,19.0,0.0,7.0,1.0,7.0,20.0,1,False,12,340,2022,49,0,0,-0.42083100859565564,0.9071390534005044
2022-12-07,Charlottenburg-Wilmersdorf,0.0,8.0,2.0,8.0,0.0,0.0,22.0,0.0,6.0,0.0,2.0,12.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Friedrichshain-Kreuzberg,1.0,15.0,0.0,6.0,5.0,2.0,10.0,1.0,6.0,0.0,2.0,14.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Lichtenberg,0.0,14.0,2.0,5.0,3.0,0.0,15.0,3.0,12.0,0.0,5.0,9.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Marzahn-Hellersdorf,1.0,16.0,1.0,8.0,1.0,0.0,14.0,0.0,6.0,1.0,2.0,10.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Mitte,2.0,23.0,3.0,6.0,7.0,1.0,31.0,3.0,3.0,0.0,2.0,20.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Neukölln,0.0,14.0,1.0,7.0,2.0,0.0,13.0,0.0,5.0,0.0,5.0,9.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Pankow,1.0,11.0,2.0,7.0,0.0,1.0,15.0,0.0,8.0,0.0,7.0,12.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Reinickendorf,0.0,11.0,1.0,6.0,2.0,1.0,15.0,0.0,6.0,0.0,4.0,10.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Spandau,1.0,18.0,1.0,3.0,5.0,0.0,12.0,1.0,4.0,0.0,4.0,8.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
2022-12-07,Steglitz-Zehlendorf,0.0,15.0,0.0,6.0,3.0,1.0,11.0,0.0,5.0,1.0,6.0,7.0,2,False,12,341,2022,49,0,0,-0.4051645224207563,0.9142437912130223
